,followers,genres,id,name,popularity
1258,1963674,"['afrofuturism', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",7IfculRW2WXyzNQ8djX8WX,Erykah Badu,69
1259,3324,['modern funk'],7IPimpFl8df3dGRlhuKKpm,IGBO,25
1260,36246,"['danish electropop', 'danish pop']",0E7PsXA3qAN3NCycrWDFaf,When Saints Go Machine,38
1261,18880,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'trap soul']",6u3PN3PCsWLGsw1OffKQ2F,Lou Val,38
1262,282947,"['canadian indie', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",4C50EbCS11M0VbGyH3OfLt,Bahamas,67
1263,15045185,"['dance pop', 'pop', 'pop dance']",1HY2Jd0NmPuamShAr6KMms,Lady Gaga,88
1264,34505311,"['dance pop', 'pop']",06HL4z0CvFAxyc27GXpf02,Taylor Swift,96
1265,187302,"['contemporary country', 'heartland rock']",1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny,68
1266,109460,"['hip pop', 'neo soul', 'r&b', 'urban contemporary']",0OUXTnqjvTg4iZ7Lhq6vv7,Lucy Pearl,49
1267,3917077,"['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']",3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,79
1268,1633,"['native american', 'native american flute']",3zRVLB0gPQprgPNXgwZgV4,Keith Bear,26
1269,365721,"['glam metal', 'hard rock', 'rock']",5OfhOoKunSnuubxxRML8J3,Mr. Big,62
1270,678533,"['art pop', 'art rock', 'baroque pop', 'chamber psych', 'dance pop', 'dance rock', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,67
1271,1165,['background music'],5sB2GLv1x8cuwPyLnCHI9Z,Cerulean Skies,47
1272,271,['background music'],5hzPkgJBMM9LUlO00sH6TV,Milo Graves,48
1273,71903,"['deep disco house', 'electronica', 'french tech house', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house', 'tech house']",6Th7POyVfZgiHJQ64ddV5Y,Rodriguez Jr.,51
1274,370203,"['adult standards', 'indie pop']",3CIRif6ZAedT7kZSPvj2A4,She & Him,63
1275,1228216,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop rock']",25NQNriVT2YbSW80ILRWJa,Faith Hill,70
1276,2650,['thrash-groove metal'],5IN4smUkSuVZUkoNSO20S5,4arm,8
1277,17145,"['shimmer pop', 'shiver pop']",2F8tffsSfw1767WgjtAHBW,Noosa,40
1278,987,[],3FddvE2NYrGSS0g0cMy8om,Fox Royale,27
1279,829,"['soul blues', 'texas blues']",27feE7HAmTov8QoZAp1y3A,Larry Davis,36
1280,124958,"['bubblegum dance', 'dance pop', 'europop']",5orH1OWgjAYUX8sZ5gihTv,Geri Halliwell,48
1281,1752,[],4ujgXGDzu9zW8ESDYPQ0t4,Linae,41
1282,6054,"['american modern classical', 'poetry']",1mNcebzTg5QlHEY4WYhLSm,Langston Hughes,19
1283,15263,[],2F3dZJv3K7T5sLthbp8vYa,Jay Brannan,34
1284,3007,['groove room'],6mUE3o2tO8ZjnNqqziJp9F,Roudeep,42
1285,330263,"['indie folk', 'indie pop', 'jacksonville indie', 'stomp and holler']",5EM6xJN2QNk0cL7EEm9HR9,Radical Face,64
1286,23728,"['canadian folk', 'canadian indie', 'deep new americana', 'hamilton on indie']",3PSH5PsWfZQiD2wieKU0ss,Whitehorse,38
1287,631094,"['album rock', 'art rock', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",2lxX1ivRYp26soIavdG9bX,The Yardbirds,52
1288,26126,['modern blues rock'],5RCWMaArEntbkeWYVxCiFW,Everybody Loves an Outlaw,65
1289,105557,"['alternative r&b', 'pop r&b']",7JBZN2pehWRUu3fX11lP2y,R.LUM.R,43
1290,214672,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'escape room', 'political hip hop', 'southern hip hop']",2N4EYkIlG1kv25g6Wv8LGI,Killer Mike,58
1291,3120,['norwegian pop'],59ha4Qt5jtbrFQljKZrx8K,Victoria Nadine,53
1292,1264,['canadian pop punk'],1ObNbwiR2rX4PUY2BUF9xN,Ready Steady Steroids,28
1293,2,[],4iYTkNx9MkmIxDMESbIbio,Zero Oto,30
1294,208,[],4qtH69NwjHUulLj4verBCJ,Chance,19
1295,8,[],2cxaVq3RTbmSCpIv1jBvSp,Tottori,47
1296,137,[],5KC38oAHkvoeZvx2k9Pwlo,Owen Larssen,39
1297,167514,"['disco', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",7vRMMs8yrKf4PKUpUllMkr,Mary Jane Girls,49
1298,12715,['roots americana'],7H7Gnji0UkEt9bWGPRP55r,Sam Outlaw,34
1299,762959,"['dance pop', 'pop', 'post-teen pop']",55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,78
1300,123333,"['k-pop', 'k-pop girl group']",5Pcx98OUnL52aGZRRQx5v8,DIA,42
1301,1423922,"['british soul', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",1fa0cOhromAZdq2xRA4vv8,Simply Red,70
1302,385797,"['black metal', 'death metal', 'metal', 'pagan black metal', 'polish black metal', 'polish death metal', 'polish metal']",1MK0sGeyTNkbefYGj673e9,Behemoth,55
1303,161,[],7jPRLZRBxl3CecCaOUpWQH,KIM JAE HYUNG,19
1304,70114,"['bristol indie', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']",7iPH2BRBF9wKa6ljxvdext,Fenne Lily,55
1305,438015,"['art pop', 'brooklyn indie', 'indie pop', 'indie rock']",2uYWxilOVlUdk4oV9DvwqK,Mitski,72
1306,44714,"['smooth jazz', 'smooth saxophone']",6eLlZ44VYhHnvuRet0qTuH,Richard Elliot,47
1307,265714,['ninja'],2t9yJDJIEtvPmr2iRIdqBf,Fink,56
1308,1121503,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",2AOt5htsbtyaHd5Eq3kl3j,Maxwell,60
1309,324,[],4H2657mM3Y4j6ITcmHOf21,Margaret Walker,8
1310,24545978,"['british soul', 'pop', 'pop soul', 'uk pop']",4dpARuHxo51G3z768sgnrY,Adele,83
1311,2668,['acoustic chill'],1iUB72crNwlgJybWBA5Fl8,Fink's Mood,43
1312,249976,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'pop r&b', 'trap soul']",3UjPnt2nRmw10N58bBeNOg,Xavier Omär,61
1313,223220,"['dance-punk', 'modern rock', 'new rave', 'rock']",0IBAqjHG8DSaD7PPCGnGiZ,Babyshambles,48
1314,871522,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,65
1315,3825066,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",4x1nvY2FN8jxqAFA0DA02H,John Lennon,78
1316,227863,"['dance pop', 'electropop', 'indie cafe pop', 'indie electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,58
1317,65399,['anarcho-punk'],0TcYeHEK9sBtv7xPbKhzHz,Chumbawamba,55
1318,160,[],1xPQyfozl8QcJL2EoDxXZC,Elizabeth Barrett Browning,30
1319,4599,['poetry'],72q8JOv3BsuoTkifnwwUtI,Emily Dickinson,26
1320,3460,"['dubstep', 'gaming dubstep']",6iPbI11utXY9CVhX6SPXEg,Nitepunk,37
1321,24446,['la indie'],1VmIiQ7VHrqHg90igSWrB0,Jesse Jo Stark,40
1322,1099806,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",6twIAGnYuIT1pncMAsXnEm,Commodores,67
1323,449145,"['hollywood', 'post-teen pop', 'show tunes']",16rJDrSGCHMXjPUuKwQcvp,Lea Michele,59
1324,6134,"['boston folk', 'deep new americana', 'new england americana']",4CInnkt9AYgGZjFaoGsj5f,Honeysuckle,35
1325,1753,['cimbalom'],0d7O9YRjrjiEHxe1PyyQid,Marta Topferova,17
1326,9799796,"['dance pop', 'hip pop', 'pop', 'pop dance', 'post-teen pop']",6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,83
1327,122791,"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",5moJNCJeiNwuQAhDLJXULs,Incognito,51
1328,1418341,"['celtic', 'middle earth']",6uothxMWeLWIhsGeF7cyo4,Enya,75
1329,2552,['gypsy jazz'],3PCJQXCDzJpFPiAYvmQJ98,Havana Swing,27
1330,420684,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'punk blues', 'rock']",02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,57
1331,19689,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rock steady', 'roots reggae', 'ska']",2TdzGitZtbe3Zw3BB4SFEH,Big Youth,42
1332,56845,"['meme rap', 'vapor trap']",46HzS7yz0c9udVwtbHk1sx,Cochise,63
1333,308160,"['alternative americana', 'art pop', 'chamber psych', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,60
1334,555,['philly soul'],3YNciz35JttEP3tpD392Up,Patty & The Emblems,27
1335,8359,"['indie folk', 'new americana']",5dUUxJQg27XaHdKyLYwNg5,Molly Parden,50
1336,3060476,"['k-pop', 'k-pop boy group']",4TnGh5PKbSjpYqpIdlW5nz,Monsta X,72
1337,33231,"['art pop', 'chamber psych', 'deconstructed club', 'electra', 'electropop', 'escape room', 'experimental pop', 'hyperpop', 'new isolationism', 'outsider house']",18ca9d5EU5R1AhVKPR1cm0,Eartheater,49
1338,569688,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",6rqU9HQ57NYGBnBzbrY3a4,Paul Young,62
1339,193287,"['neo soul', 'r&b', 'urban contemporary']",4hVcxmC7igpot32EzQf7IR,Amel Larrieux,43
1340,4806,"['action rock', 'english indie rock', 'modern alternative rock']",7IPyXY4ZHkuvQY1ny8TnMQ,Bad Nerves,37
1341,242889,"['icelandic folk', 'icelandic indie', 'icelandic pop', 'indie folk']",7xUZ4069zcyBM4Bn10NQ1c,Ásgeir,60
1342,1466436,['adult standards'],7v4imS0moSyGdXyLgVTIV7,Nat King Cole,80
1343,63568,['sleep'],2AXNDqT86nQcoDCRrjFPGI,"Kundalini: Yoga, Meditation, Relaxation",46
1344,677848,"['k-pop', 'k-pop boy group']",25KT93FeotUTHC1dbLasxi,A.C.E,56
1345,512998,"['downtempo', 'new age']",3DmG65yHQsMms7WAvrZOdt,Enigma,63
1346,89644,"['adult standards', 'christmas instrumental', 'jazz trio']",4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,75
1347,717130,"['modern rock', 'nottingham indie', 'rock']",4hf3caW9H8uFwwbv5pFjcg,Jake Bugg,63
1348,58048,"['djent', 'progressive metal']",6Zd7AjXsoLaweP9FHyudVC,Caligula's Horse,46
1349,227,[],7xJqZn92FHmrPc6tdWfDfu,HÖNS,37
1350,163174,"['contemporary country', 'neo-traditional country', 'texas country']",1DTZRmlVZBxx2wRQBtx6yi,Midland,64
1351,1113,['electric blues'],2uti5VYcw9CSKw9gYx639x,"Luther ""Guitar Junior"" Johnson",20
1352,340995,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",1G1mX30GpUJqOr1QU2eBSs,Yazoo,58
1353,12402,"['indie folk', 'pop folk']",1Kssd2mp7BMKGZUUKncUt6,Shannon Lay,49
1354,45584,"['boston folk', 'deep new americana', 'folk-pop', 'indie folk', 'indiecoustica', 'new americana', 'new england americana', 'stomp and holler']",7kZBQcHbD4IKKEJIMnrRWC,The Ballroom Thieves,54
1355,11,[],5XH604RxEKkmwdppIUMUWF,Niamh Cusak,0
1356,20851,['tijuana electronic'],0t6Z7PDF2cUpM805A0Y7sJ,Bostich+Fussible,21
1357,122627,"['american folk revival', 'appalachian folk', 'folk', 'old-time', 'singer-songwriter', 'traditional blues', 'traditional folk']",4rAgFKtlTr66ic18YZZyF1,Woody Guthrie,46
1358,96323,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'roots worship', 'stomp and holler']",4RwbDag6jWIYJnEGH6Wte9,Drew Holcomb & The Neighbors,56
1359,72,[],29EE6iBb3i7sWjsz410xbV,Hudson Harris & Haim,54
1360,777686,"['britpop', 'modern rock', 'pop rock', 'rock']",3bUwxJgNakzYKkqAVgZLlh,Travis,64
1361,60868,['indie cafe pop'],3nYYI90ObxhjLjdxaoXGSa,Catie Turner,54
1362,1955,"['glasgow indie', 'scottish indie rock']",3DTAfcWpBw0deOabOAtNVC,Gallus,24
1363,854,[],1rOAHaTjrL6vMCxnq7k6FO,Nothing Serious,24
1364,449,[],5PWrgM1uXWZwpK2rIQtX36,Elm Lake,48
1365,181048,"['deep new americana', 'new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",675tsBPpaZtqyiBwEf3ZEP,Mandolin Orange,61
1366,2942,['native american'],67Gb7eYu3zEzI8rCg8kpii,John Two-Hawks,38
1367,48558,"['alternative country', 'alternative pop', 'alternative rock', 'jangle pop', 'laboratorio', 'pop rock', 'power pop', 'roots rock', 'underground power pop']",2idymNTKUdnTxforkb12Mw,Matthew Sweet,45
1368,1102091,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",7jdFEYD2LTYjfwxOdlVjmc,KALEO,71
1369,1714636,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",1SQRv42e4PjEYfPhS0Tk9E,The Kinks,70
1370,27445,"['alternative r&b', 'bedroom pop', 'indie r&b']",20PdOyVym0ZZrOB1rfcvCR,Spencer.,45
1371,952522,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,68
1372,2284001,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,69
1373,4119,"['hardcore', 'nyhc', 'straight edge']",40s4gmRbRxJFQ2w4mVCub3,Shutdown,18
1374,280928,"['dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'neo-singer-songwriter', 'pop', 'pop dance', 'post-teen pop', 'uk pop', 'viral pop']",7AzjETXRUKNRSJHMW9GIqd,Nina Nesbitt,70
1375,1305618,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,65
1376,291924,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'quiet storm', 'soul']",1Pe5hlKMCTULjosqZ6KanP,Martha Reeves & The Vandellas,59
1377,7267,"['background music', 'calming instrumental', 'focus']",6Jkxik23CyCBIj3rKlflPn,Hushed,51
1378,446,[],2OVu1CmNKEDZknKYubkhjQ,Peter Egan,12
1379,2641,"['native american', 'native american flute']",6ubkj48AdWEtGZpYeWLW2U,Johnny Whitehorse,30
1380,202649,"['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'nyc pop']",0tbeZu9lv8YEKSQ9tZSslu,Amber Mark,61
1381,2157178,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",20qISvAhX20dpIbOOzGK3q,Nas,75
1382,42178,"['ambient folk', 'indie folk']",10duXbKJkvdGK5RgktEnxV,Julie Byrne,46
1383,19997,['swedish indie pop'],4Bb8rhvCjLOjNOl1DbFkph,Loney Dear,37
1384,302628,"['contemporary country', 'country', 'country road', 'modern country rock']",1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,71
1385,68,[],3brfwMGTs3rErKQ1aLzlZC,Leo Krepper,48
1386,302543,"['contemporary country', 'country', 'country road', 'modern country rock']",0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,54
1387,112828,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",251UrhgNbMr15NLzQ2KyKq,Rayland Baxter,59
1388,8033,['neo-traditional bluegrass'],0WjJj680gtc92LSkeD8Q1n,Old Salt Union,30
1389,2308306,"['neo mellow', 'pop', 'pop rock']",7KMqksf0UMdyA0UCf4R3ux,James Blunt,74
1390,9558,"['mariachi', 'ranchera']",7HLS5RQwABey1siNvUnQYm,Demetrio Gonzalez,21
1391,4399,['progressive metalcore'],0HV13XD3wrHiWmP0vnLeuS,Prospective,25
1392,14204,"['compositional ambient', 'focus']",2FIKDET7MkO9hQgSyIW9ia,Random Forest,43
1393,45444,['neo soul'],55PeYSS1g71a1BZLeIr0Sd,Les Nubians,35
1394,132887,"['british singer-songwriter', 'indie anthem-folk', 'indie folk']",78CiW0UJbHspFaVuVexOK6,Charlie Cunningham,62
1395,366878,"['k-pop', 'k-pop girl group']",24nUVBIlCGi4twz4nYxJum,fromis_9,55
1396,309,[],5Q2wZO9HtA0UQPMCxQcHiu,Elsmore Carey,28
1397,97450,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'progressive deathcore']",5mscNJ6lE9Kj7tWv4iCk7y,Within The Ruins,51
1398,48362,['garage rock'],4rfE3kN2zKNC9L9tt3iVOg,Ron Gallo,47
1399,49833,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and flutter', 'stomp and holler']",0syIRg9MPSpJIC0QCPUaHB,Beta Radio,58
1400,93800,"['melodic metal', 'power metal', 'swedish heavy metal']",0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,59
1401,250,[],134PLBpnApdihCnvNKyXhd,The Gatherers,21
1402,457058,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0xliTEbFfy5HQHvsTknTkX,Alphaville,66
1403,1841,[],6J8DweKggxMXuLRTQg6NPt,Fred Hampton,5
1404,161595,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",5FsfZj0Mp6YwEWytuJUcWt,Jinsang,65
1405,3913,[],3nmEMu180oirieWGPt1fOf,Buster Moe,41
1406,12207,['progressive metal'],2dOv4EhVP0W9QU8irQJEld,Psychotic Waltz,29
1407,288,[],7BZ3hZC5J0I8sZyiJ8SzKF,Cherokee National Youth Choir,8
1408,8669,"['canadian hip hop', 'deep underground hip hop', 'underground hip hop']",1TlmLsx42aT281z8NWrKef,DillanPonders,44
1409,26884,"['electra', 'electronica', 'float house', 'microhouse', 'outsider house']",4yrO1N273PlTaixa4BNwBz,Avalon Emerson,41
1410,2803814,"['new wave pop', 'soft rock']",19ra5tSw0tWufvUp8GotLo,George Michael,76
1411,53097,"['deep new americana', 'new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",5Bcrb5qQMVTEbJ43fdIS4A,Mipso,58
1412,58086,['indie rock'],3sVKVwY8TD445BiC6Q4B43,Palma Violets,34
1413,2437,"['piedmont blues', 'traditional blues']",6NkmPGz9etvaz1jn4QQWKS,Curley Weaver,26
1414,830227,"['albuquerque indie', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'stomp and holler']",6pmxr66tMAePxzOLfjGNcX,Beirut,61
1415,358280,"['chanson', 'french pop', 'french rock']",01C9OoXDvCKkGcf735Tcfo,Serge Gainsbourg,60
1416,1107,[],2blScPslJB8s0EnbAE9Whd,Twilight Creeps,13
1417,36452,"['death metal', 'swedish metal']",7xTo7ipdBZezIoyAkmcRge,Tribulation,37
1418,2001020,"['contemporary country', 'pop']",7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,79
1419,897,['instrumental funk'],15Jjcp8FbI1GWwMxb5xkns,Mestizo Beat,26
1420,617423,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",2gCsNOpiBaMNh20jQ5prf0,Buddy Guy,56
1421,45228,"['australian alternative rock', 'australian pop', 'australian rock', 'pop rock']",06y1hH4hu3rcTUXHJevPCf,Ben Lee,49
1422,2135,"['australian death metal', 'voidgrind']",535HOmNcJwtDACsblTELru,Depravity,21
1423,526259,"['canadian indie', 'indie pop', 'indie poptimism', 'lilith', 'metropopolis', 'permanent wave', 'pop rock']",5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,61
1424,1710,['neo-traditional bluegrass'],2Ya197LjC2pz0ZXl0rwAgl,The Howlin' Brothers,13
1425,8,[],0lhz2yrMdqRR2mGExicSuS,Ja Man All Stars,0
1426,69,[],22v0hyVYFwW9gLflr83IF8,Mind Explorer,56
1427,756989,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,66
1428,8021,[],7JBohcnAdfcFbZbYVZpKC2,Lune,38
1429,67978,"['modern alternative rock', 'stockholm indie']",2nAKP6etu8wXNnezKXgqgg,Viagra Boys,52
1430,220,"['sleep', 'water']",4r0X3VjxxLGYO02PmVTF3B,Sleep Recording Sounds,45
1431,5164,"['progressive psytrance', 'psychedelic trance']",5BUOvzOuFVIQcWSQmSDBP8,Side Effects,27
1432,18242,"['banjo', 'bluegrass', 'bluegrass gospel', 'progressive bluegrass']",0yCkCJaSvA88lfongkpnXT,Doyle Lawson & Quicksilver,37
1433,46313,['korean dream pop'],6niigcazB2JPcpasZfZvq1,박혜진 Park Hye Jin,51
1434,20652,['bakersfield sound'],3mSAqBoXQgdlpwzWsIgBzL,Merle Haggard & The Strangers,52
1435,1161722,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']",2eogQKWWoohI3BSnoG7E2U,Donna Summer,69
1436,5593903,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",74XFHRwlV6OrjEM0A2NCMF,Paramore,78
1437,900932,"['contemporary country', 'country road']",6y8XlgIV8BLlIg1tT1R10i,Old Dominion,71
1438,184186,"['metalcore', 'pixie', 'pop emo', 'screamo']",7omnn7IRrrxdMwSwchVxNP,Eyes Set To Kill,44
1439,41001,"['chamber psych', 'garage psych', 'irish indie rock']",7IdPmzvB3PugXieZE9vS4S,Girl Band,37
1440,3483250,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0epOFNiUfyON9EYx7Tpr6V,The Strokes,77
1441,540,['drama'],2kUD5glTZ6j5f3VOAWCGlQ,Anthony Quayle,10
1442,195505,['korean ost'],0BqRGrwqndrtNkojXiqIzL,Whee In,53
1443,1406484,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",55vs7NT1KxcFjbMC4y202E,REO Speedwagon,67
1444,824778,"['contemporary country', 'pop']",3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,73
1445,180330,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'funk', 'jazz blues', 'louisiana blues', 'modern blues', 'new orleans blues', 'piano blues', 'psychedelic rock', 'roots rock', 'soul']",320TrJub4arztwXRm7kqVO,Dr. John,57
1446,1069543,"['pop', 'uk pop']",0Vw76uk7P8yVtTClWyOhac,HONNE,72
1447,48356,"['bass house', 'big room', 'deep big room', 'edm', 'electro house', 'electronic trap', 'house', 'pop edm', 'progressive house']",3IHsD0sttucHrX8b32Vcab,BROHUG,54
1448,534608,"['cantautor', 'folclore tucumano', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']",2HvyR5FsU37QMqVzIbGwl7,Mercedes Sosa,62
1449,22680,['hollywood'],5upLeyz8OjRZcbFuXOF59B,Tim Curry,49
1450,2657,['electra'],5Ly0z60jjgsY4rkmjRFtPS,Elkka,33
1451,1959,['classic soundtrack'],0TXK10MEUmsJGH4lMosMiT,Richard Band,20
1452,387,[],40sIqI3UYyunS5uyEVILIa,ILON,30
1453,14408,"['electric blues', 'modern blues']",3igRFmvurYBLvQ4aYliwXg,Janiva Magness,36
1454,261919,"['corrido', 'regional mexican', 'tecnobanda']",0OhiQFSqbnnmB52NWEpsO5,Mi Banda El Mexicano,66
1455,57751,"['hip pop', 'pop rap', 'trap queen']",5qK5bOC6wLtuLhG5KvU17c,Lil Mama,50
1456,1135,[],3DHC2ZUVADRKLSmqPcqvc6,Rafael,28
1457,27451,"['latin metal', 'new wave of thrash metal', 'spanish metal', 'thrash metal']",3bnPBquC93vbHmamojAf59,Angelus Apatrida,34
1458,881,['background music'],3APfshfvEFD5G5vkZGvObg,William Edessa,54
1459,110886,"['conscious hip hop', 'metalcore', 'post-screamo']",6yeRY2d7gubXoymv3DAYhS,Fire From The Gods,54
1460,2814,"['deconstructed club', 'electra', 'mandible', 'new isolationism']",35wH6kN89Vy5MeYwTKHQ9Q,Sophia Loizou,21
1461,24,[],7Hj6dUZVtJB8kkyCsSbj0Y,Margaretta Scott,1
1462,38226,"['american folk revival', 'appalachian folk', 'folk', 'folk rock', 'traditional blues', 'traditional folk']",6QmHysWvckkQR74oxmLmtz,Dave Van Ronk,45
1463,56374,[],1UxNUybRFdtksz3l5HtCEG,Casey Abrams,46
1464,225259,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'modern blues rock', 'rock']",1riHqX633Kup3mJAw8WR8p,Kenny Wayne Shepherd,58
1465,2521,[],6XUob2lASlLLaavOTAw9Vb,Kreepa,59
1466,90746,"['gymcore', 'modern alternative rock']",2vhrwzjf9H3icunkVFi9tq,Smash Into Pieces,60
1467,17414,"['freak folk', 'indie rock', 'slowcore']",376EkILFaF7BFBHr9Rzn7A,The American Analog Set,32
1468,1364286,"['album rock', 'blues rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,69
1469,1438,"['background music', 'calming instrumental']",0aCbxLi0ypSIj30oAT4T3o,Johann Eder,59
1470,301,[],5U37QbWZ7EvVfD7EGpMC9t,Nam Saera,23
1471,43653,"['chill pop', 'indie electropop', 'vapor soul']",2wwZDwSBHaVaOI6cE2hfhf,Yoste,54
1472,742611,"['dance pop', 'edm', 'grime', 'house', 'pop dance', 'pop rap', 'tropical house']",0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,68
1473,1127888,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,65
1474,1778624,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,69
1475,284116,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'seattle indie']",2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,60
1476,16418,"['hopebeat', 'indie poptimism', 'modern alternative rock']",7tnWJfXaJmFO6vv5WFN2K0,Castlecomer,45
1477,266,[],3oYNb7aE6uwlrEi6mehZeP,Aleph One,35
1478,3931,['singaporean indie'],0AbaYCVaRtwCSxFuRCZHjr,Cosmic Child,19
